id,x,y,z,labels
96,0.1416608103866248,-0.6146115351400155,0.1103851243304012,1
97,0.1369395177383974,-0.6153974691107728,0.1119532201128246,1
98,0.1321965139964771,-0.6161567042183507,0.113468046312427,1
99,0.1274325511410106,-0.6168891200897202,0.1149293627608912,1
100,0.1226483844751098,-0.6175946006039114,0.1163369377736103,1
101,0.1178447725051025,-0.6182730339104241,0.1176905481864204,1
102,0.1130224768202749,-0.6189243124469614,0.1189899793909821,1
103,0.1081822619721248,-0.619548332956483,0.1202350253688059,1
104,0.1033248953531466,-0.6201449965035756,0.1214254887239146,1
105,0.0984511470751638,-0.6207142084901394,0.1225611807141406,1
106,0.0935617898472329,-0.6212558786703858,0.1236419212810491,1
107,0.0886575988531328,-0.6217699211651454,0.124667539078486,1
108,0.0837393516284641,-0.6222562544754839,0.1256378714997441,1
109,0.0788078279373743,-0.6227148014956232,0.126552764703343,1
110,0.0738638096489297,-0.6231454895251664,0.1274120736374205,1
111,0.0689080806131548,-0.6235482502806233,0.1282156620627296,1
112,0.0639414265367553,-0.6239230199062378,0.1289634025742387,1
113,0.0589646348585494,-0.6242697389841105,0.1296551766213307,1
114,0.0539784946246225,-0.6245883525436201,0.1302908745265995,1
115,0.0489837963632281,-0.6248788100701383,0.1308703955032375,1
116,0.0439813319594533,-0.6251410655130386,0.1313936476710161,1
117,0.0389718945296689,-0.6253750772929977,0.1318605480708521,1
118,0.0339562782957856,-0.6255808083085874,0.1322710226779606,1
119,0.0289352784593329,-0.625758225942157,0.1326250064135917,1
120,0.0239096910753846,-0.6259073020650047,0.1329224431553478,1
121,0.0188803129263475,-0.6260280130418371,0.1331632857460819,1
122,0.0138479413956361,-0.6261203397345166,0.133347496001374,1
123,0.0088133743412508,-0.6261842675050959,0.1334750447155852,1
124,0.0037774099692814,-0.626219786218138,0.1335459116664881,1
125,-0.0012591532926438,-0.6262268902423241,0.1335600856184725,1
126,-0.0062955169219462,-0.6262055784513457,0.1335175643243275,1
127,-0.0113308824276974,-0.6261558542240835,0.1334183545255972,1
128,-0.016364451477217,-0.6260777254440716,0.133262471951512,1
129,-0.0213954260226437,-0.6259712044982475,0.133049941316495,1
130,-0.0264230084274621,-0.6258363082749885,0.1327807963162434,1
131,-0.0314464015929647,-0.625673058161434,0.1324550796223864,1
132,-0.036464809084627,-0.6254814800400945,0.1320728428757197,1
133,-0.041477435258379,-0.6252616042847481,0.131634146678018,1
134,-0.0464834853867505,-0.6250134657556252,0.1311390605824273,1
135,-0.0514821657848712,-0.6247371037938814,0.1305876630824372,1
136,-0.0564726839363058,-0.6244325622153596,0.1299800415994361,1
137,-0.0614542486187032,-0.6240998893036444,0.1293162924688512,1
138,-0.0664260700292415,-0.6237391378024056,0.1285965209248751,1
139,-0.0713873599098469,-0.6233503649070374,0.127820841083781,1
140,-0.0763373316721686,-0.622933632255589,0.1269893759258305,1
141,-0.081275200522288,-0.6224890059189929,0.1261022572757754,1
142,-0.0862001835851447,-0.6220165563905897,0.1251596257819577,1
143,-0.0911115000286568,-0.6215163585749514,0.1241616308940104,1
144,-0.0960083711875185,-0.6209884917760059,0.1231084308391633,1
145,-0.1008900206866536,-0.6204330396844637,0.1220001925971564,1
146,-0.1057556745643056,-0.6198500903645491,0.1208370918737662,1
147,-0.1106045613947464,-0.6192397362400379,0.1196193130729485,1
148,-0.1154359124105811,-0.6186020740796044,0.1183470492676021,1
149,-0.1202489616246332,-0.6179372049814791,0.1170205021689577,1
150,-0.1250429459513874,-0.6172452343574195,0.1156398820945982,1
151,-0.1298171053279737,-0.6165262719159987,0.1142054079351133,1
152,-0.1345706828346714,-0.6157804316452108,0.1127173071193956,1
153,-0.1393029248149147,-0.6150078317943984,0.1111758155785828,1
154,-0.1440130809947822,-0.6142085948555059,0.1095811777086524,1
155,-0.1487004046019482,-0.6133828475436578,0.1079336463316732,1
156,-0.1533641524840802,-0.6125307207770694,0.1062334826557222,1
157,-0.1580035852266624,-0.6116523496562899,0.1044809562334712,1
158,-0.1626179672702256,-0.6107478734427831,0.1026763449194501,1
159,-0.1672065670269671,-0.6098174355368485,0.1008199348259951,1
160,-0.1717686569967405,-0.6088611834548849,0.0989120202778864,1
161,-0.1763035138823965,-0.6078792688060035,0.0969529037656848,1
162,-0.180810418704459,-0.6068718472679901,0.0949428958977732,1
163,-0.1852886569151154,-0.6058390785626241,0.092882315351111,1
164,-0.1897375185115051,-0.6047811264303542,0.0907714888207094,1
165,-0.1941562981482858,-0.6036981586043393,0.0886107509678363,1
166,-0.1985442952494641,-0.6025903467838546,0.086400444366956,1
167,-0.2029008141194678,-0.6014578666070695,0.0841409194514167,1
168,-0.2072251640534442,-0.6003008976232014,0.0818325344578908,1
169,-0.2115166594467695,-0.5991196232640484,0.0794756553695781,1
170,-0.215774619903747,-0.5979142308149082,0.0770706558581807,1
171,-0.2199983703454812,-0.5966849113848836,0.0746179172246598,1
172,-0.2241872411169072,-0.5954318598765838,0.0721178283387819,1
173,-0.2283405680929628,-0.5941552749552236,0.0695707855774654,1
174,-0.232457692783881,-0.5928553590171258,0.0669771927619366,1
175,-0.2365379624395909,-0.5915323181576324,0.064337461093707,1
176,-0.2405807301532079,-0.5901863621384288,0.0616520090893778,1
177,-0.2445853549635979,-0.5888177043542876,0.0589212625142872,1
178,-0.2485512019569984,-0.5874265617992356,0.056145654315007,1
179,-0.2524776423676804,-0.5860131550321506,0.053325624550701,1
180,-0.2563640536776374,-0.5845777081417927,0.0504616203233559,1
181,-0.2602098197152815,-0.5831204487112762,0.0475540957068952,1
182,-0.2640143307531349,-0.5816416077819877,0.0446035116751883,1
183,-0.267776983604499,-0.580141419816955,0.0416103360289653,1
184,-0.271497181719087,-0.5786201226636747,0.0385750433216491,1
185,-0.275174335277604,-0.5770779575164021,0.0354981147841177,1
186,-0.2788078612852594,-0.5755151688779117,0.0323800382484072,1
187,-0.2823971836641987,-0.5739320045207319,0.0292213080703687,1
188,-0.2859417333448374,-0.572328715447862,0.0260224250512899,1
189,-0.2894409483560843,-0.5707055558529773,0.0227838963584961,1
190,-0.2928942739144392,-0.5690627830801273,0.0195062354449412,1
191,-0.2963011625119512,-0.5674006575829353,0.0161899619678019,1
192,-0.2996610740030236,-0.565719442883305,0.012835601706089,1
193,-0.3029734756900508,-0.5640194055296404,0.0094436864772878,1
194,-0.3062378424078757,-0.562300815054585,0.0060147540530401,1
195,-0.3094536566070514,-0.5605639439322898,0.0025493480738843,1
196,-0.3126204084358961,-0.5588090675352135,-0.0009519820369367,1
197,-0.3157375958213287,-0.5570364640904631,-0.0044886811605844,1
198,-0.3188047245484686,-0.555246414635683,-0.0080601885706347,1
199,-0.3218213083389919,-0.5534392029744972,-0.0116659380219802,1
200,-0.3247868689282282,-0.5516151156315143,-0.0153053578406035,1
201,-0.3277009361409873,-0.5497744418068999,-0.0189778710142152,1
202,-0.3305630479661031,-0.5479174733305253,-0.0226828952837356,1
203,-0.3333727506296831,-0.5460445046156999,-0.0264198432356085,1
204,-0.336129598667052,-0.5441558326124926,-0.0301881223949338,1
205,-0.3388331549933787,-0.5422517567606524,-0.033987135319401,1
206,-0.3414829909729727,-0.5403325789421335,-0.0378162796940108,1
207,-0.3440786864872432,-0.5383986034332334,-0.0416749484265688,1
208,-0.3466198300013065,-0.5364501368563513,-0.0455625297439379,1
209,-0.3491060186292329,-0.5344874881313746,-0.0494784072890315,1
210,-0.3515368581979223,-0.5325109684267013,-0.0534219602185334,1
211,-0.3539119633095982,-0.5305208911099057,-0.0573925633013304,1
212,-0.3562309574029111,-0.5285175716980554,-0.061389587017639,1
213,-0.3584934728126402,-0.5265013278076875,-0.0654123976588132,1
214,-0.3606991508279849,-0.5244724791044528,-0.0694603574278151,1
215,-0.3628476417494366,-0.5224313472524335,-0.0735328245403356,1
216,-0.3649386049442222,-0.5203782558631448,-0.0776291533265456,1
217,-0.3669717089003093,-0.5183135304442289,-0.0817486943334633,1
218,-0.368946631278966,-0.5162374983478466,-0.0858907944279228,1
219,-0.3708630589658666,-0.5141504887187772,-0.0900547969001246,1
220,-0.3727206881207334,-0.5120528324422344,-0.0942400415677541,1
221,-0.3745192242255098,-0.5099448620914061,-0.0984458648806495,1
222,-0.3762583821310548,-0.5078269118747263,-0.1026716000260055,1
223,-0.3779378861023514,-0.5056993175828883,-0.1069165770340927,1
224,-0.3795574698622236,-0.5035624165356065,-0.1111801228844776,1
225,-0.381116876633553,-0.5014165475281359,-0.1154615616127276,1
226,-0.3826158591799897,-0.4992620507775582,-0.1197602144175816,1
227,-0.3840541798451505,-0.4970992678688415,-0.1240753997685701,1
228,-0.3854316105902979,-0.4949285417006842,-0.1284064335140689,1
229,-0.3867479330304951,-0.4927502164311494,-0.1327526289897683,1
230,-0.388002938469229,-0.490564637423101,-0.1371132971275401,1
231,-0.3891964279314987,-0.4883721511894479,-0.1414877465646857,1
232,-0.3903282121953619,-0.4861731053382058,-0.1458752837535488,1
233,-0.3913981118219348,-0.4839678485173858,-0.1502752130714738,1
234,-0.3924059571838418,-0.4817567303597181,-0.1546868369310936,1
235,-0.3933515884921085,-0.4795401014272193,-0.1591094558909279,1
236,-0.3942348558214958,-0.4773183131556126,-0.1635423687662771,1
237,-0.3950556191342699,-0.4750917177986088,-0.1679848727403919,1
238,-0.3958137483024043,-0.4728606683720595,-0.1724362634759001,1
239,-0.3965091231282113,-0.4706255185979867,-0.1768958352264773,1
240,-0.3971416333633983,-0.4683866228485027,-0.1813628809487389,1
241,-0.3977111787265479,-0.4661443360896261,-0.1858366924143388,1
242,-0.398217668919016,-0.4638990138250033,-0.1903165603222545,1
243,-0.398661023639249,-0.4616510120395455,-0.1948017744112447,1
244,-0.3990411725955152,-0.4594006871429889,-0.199291623572457,1
245,-0.3993580555170485,-0.4571483959133876,-0.2037853959621706,1
246,-0.3996116221636049,-0.4548944954405481,-0.2082823791146561,1
247,-0.3998018323334275,-0.452639343069415,-0.2127818600551334,1
248,-0.3999286558696199,-0.4503832963434147,-0.2172831254128103,1
249,-0.3999920726649281,-0.4481267129477695,-0.2217854615339836,1
250,-0.3999920726649281,-0.4458699506527884,-0.2262881545951862,1
251,-0.3999286558696199,-0.4436133672571432,-0.2307904907163596,1
252,-0.3998018323334275,-0.4413573205311429,-0.2352917560740364,1
253,-0.3996116221636049,-0.4391021681600098,-0.2397912370145137,1
254,-0.3993580555170485,-0.4368482676871704,-0.2442882201669993,1
255,-0.3990411725955152,-0.434595976457569,-0.248781992556713,1
256,-0.398661023639249,-0.4323456515610124,-0.2532718417179251,1
257,-0.398217668919016,-0.4300976497755547,-0.2577570558069153,1
258,-0.3977111787265479,-0.4278523275109318,-0.2622369237148311,1
259,-0.3971416333633984,-0.4256100407520552,-0.2667107351804308,1
260,-0.3965091231282113,-0.4233711450025712,-0.2711777809026925,1
261,-0.3958137483024044,-0.4211359952284984,-0.2756373526532698,1
262,-0.3950556191342699,-0.418904945801949,-0.2800887433887781,1
263,-0.3942348558214958,-0.4166783504449454,-0.2845312473628927,1
264,-0.3933515884921085,-0.4144565621733386,-0.288964160238242,1
265,-0.3924059571838418,-0.4122399332408398,-0.2933867791980764,1
266,-0.3913981118219349,-0.4100288150831721,-0.297798403057696,1
267,-0.3903282121953619,-0.4078235582623521,-0.3021983323756211,1
268,-0.3891964279314988,-0.40562451241111,-0.3065858695644842,1
269,-0.388002938469229,-0.4034320261774569,-0.3109603190016298,1
270,-0.3867479330304952,-0.4012464471694085,-0.3153209871394015,1
271,-0.385431610590298,-0.3990681218998738,-0.3196671826151009,1
272,-0.3840541798451505,-0.3968973957317163,-0.3239982163605999,1
273,-0.3826158591799897,-0.3947346128229997,-0.3283134017115883,1
274,-0.3811168766335531,-0.392580116072422,-0.3326120545164422,1
275,-0.3795574698622237,-0.3904342470649515,-0.3368934932446923,1
276,-0.3779378861023515,-0.3882973460176696,-0.3411570390950773,1
277,-0.3762583821310549,-0.3861697517258316,-0.3454020161031643,1
278,-0.3745192242255099,-0.3840518015091518,-0.3496277512485203,1
279,-0.3727206881207334,-0.3819438311583235,-0.3538335745614158,1
280,-0.3708630589658666,-0.3798461748817807,-0.3580188192290452,1
281,-0.3689466312789661,-0.3777591652527113,-0.362182821701247,1
282,-0.3669717089003094,-0.375683133156329,-0.3663249217957066,1
283,-0.3649386049442222,-0.3736184077374131,-0.3704444628026244,1
284,-0.3628476417494367,-0.3715653163481245,-0.3745407915888342,1
285,-0.360699150827985,-0.3695241844961051,-0.3786132587013547,1
286,-0.3584934728126403,-0.3674953357928703,-0.3826612184703568,1
287,-0.3562309574029112,-0.3654790919025026,-0.3866840291115309,1
288,-0.3539119633095983,-0.3634757724906522,-0.3906810528278395,1
289,-0.3515368581979224,-0.3614856951738566,-0.3946516559106364,1
290,-0.349106018629233,-0.3595091754691832,-0.3985952088401384,1
291,-0.3466198300013066,-0.3575465267442065,-0.4025110863852319,1
292,-0.3440786864872434,-0.3555980601673245,-0.406398667702601,1
293,-0.3414829909729728,-0.3536640846584243,-0.4102573364351592,1
294,-0.3388331549933788,-0.3517449068399055,-0.4140864808097688,1
295,-0.3361295986670522,-0.3498408309880654,-0.417885493734236,1
296,-0.3333727506296832,-0.3479521589848581,-0.4216537728935614,1
297,-0.3305630479661032,-0.3460791902700326,-0.4253907208454344,1
298,-0.3277009361409875,-0.344222221793658,-0.4290957451149546,1
299,-0.3247868689282283,-0.3423815479690436,-0.4327682582885663,1
300,-0.321821308338992,-0.3405574606260606,-0.4364076781071898,1
301,-0.3188047245484687,-0.3387502489648749,-0.4400134275585351,1
302,-0.3157375958213289,-0.3369601995100948,-0.4435849349685855,1
303,-0.3126204084358963,-0.3351875960653444,-0.4471216340922331,1
304,-0.3094536566070514,-0.3334327196682681,-0.4506229642030543,1
305,-0.3062378424078759,-0.331695848545973,-0.4540883701822101,1
306,-0.302973475690051,-0.3299772580709176,-0.4575173026064578,1
307,-0.2996610740030237,-0.3282772207172528,-0.4609092178352592,1
308,-0.2963011625119514,-0.3265960060176227,-0.4642635780969719,1
309,-0.2928942739144394,-0.3249338805204307,-0.4675798515741111,1
310,-0.2894409483560845,-0.3232911077475806,-0.470857512487666,1
311,-0.2859417333448376,-0.3216679481526958,-0.4740960411804599,1
312,-0.2823971836641989,-0.320064659079826,-0.4772949241995387,1
313,-0.2788078612852596,-0.3184814947226462,-0.4804536543775772,1
314,-0.2751743352776041,-0.3169187060841558,-0.4835717309132877,1
315,-0.2714971817190872,-0.3153765409368833,-0.4866486594508191,1
316,-0.2677769836044992,-0.3138552437836029,-0.4896839521581353,1
317,-0.2640143307531351,-0.3123550558185702,-0.4926771278043583,1
318,-0.2602098197152818,-0.3108762148892817,-0.4956277118360651,1
319,-0.2563640536776376,-0.3094189554587653,-0.4985352364525259,1
320,-0.2524776423676805,-0.3079835085684073,-0.5013992406798712,1
321,-0.2485512019569986,-0.3065701018013224,-0.504219270444177,1
322,-0.2445853549635981,-0.3051789592462703,-0.5069948786434573,1
323,-0.240580730153208,-0.303810301462129,-0.5097256252185479,1
324,-0.2365379624395911,-0.3024643454429255,-0.5124110772228769,1
325,-0.2324576927838811,-0.301141304583432,-0.5150508088911068,1
326,-0.2283405680929632,-0.2998413886453344,-0.5176444017066353,1
327,-0.2241872411169074,-0.2985648037239742,-0.520191444467952,1
328,-0.2199983703454812,-0.2973117522156744,-0.5226915333538299,1
329,-0.2157746199037474,-0.2960824327856497,-0.5251442719873507,1
330,-0.2115166594467697,-0.2948770403365094,-0.5275492714987481,1
331,-0.2072251640534443,-0.2936957659773566,-0.5299061505870609,1
332,-0.202900814119468,-0.2925387969934884,-0.5322145355805867,1
333,-0.1985442952494644,-0.2914063168167033,-0.534474060496126,1
334,-0.1941562981482859,-0.2902985049962185,-0.5366843670970064,1
335,-0.1897375185115053,-0.2892155371702037,-0.5388451049498795,1
336,-0.1852886569151157,-0.2881575850379338,-0.540955931480281,1
337,-0.1808104187044591,-0.2871248163325677,-0.5430165120269433,1
338,-0.1763035138823967,-0.2861173947945544,-0.5450265198948548,1
339,-0.1717686569967406,-0.2851354801456729,-0.5469856364070566,1
340,-0.1672065670269675,-0.2841792280637094,-0.5488935509551651,1
341,-0.1626179672702258,-0.2832487901577747,-0.5507499610486202,1
342,-0.1580035852266625,-0.282344313944268,-0.5525545723626413,1
343,-0.1533641524840806,-0.2814659428234886,-0.5543070987848923,1
344,-0.1487004046019484,-0.2806138160569,-0.5560072624608433,1
345,-0.1440130809947823,-0.2797880687450519,-0.5576547938378225,1
346,-0.1393029248149151,-0.2789888318061594,-0.5592494317077529,1
347,-0.1345706828346715,-0.2782162319553471,-0.5607909232485657,1
348,-0.1298171053279738,-0.277470391684559,-0.5622790240642835,1
349,-0.1250429459513877,-0.2767514292431383,-0.5637134982237684,1
350,-0.1202489616246334,-0.2760594586190789,-0.5650941182981278,1
351,-0.1154359124105812,-0.2753945895209534,-0.5664206653967722,1
352,-0.1106045613947467,-0.27475692736052,-0.5676929292021186,1
353,-0.1057556745643058,-0.2741465732360088,-0.5689107080029363,1
354,-0.1008900206866539,-0.2735636239160942,-0.5700738087263265,1
355,-0.0960083711875188,-0.2730081718245519,-0.5711820469683335,1
356,-0.0911115000286569,-0.2724803050256065,-0.5722352470231805,1
357,-0.086200183585145,-0.2719801072099682,-0.5732332419111277,1
358,-0.0812752005222882,-0.2715076576815649,-0.5741758734049455,1
359,-0.0763373316721687,-0.2710630313449688,-0.5750629920550007,1
360,-0.0713873599098472,-0.2706462986935204,-0.5758944572129512,1
361,-0.0664260700292417,-0.2702575257981522,-0.5766701370540452,1
362,-0.0614542486187033,-0.2698967742969135,-0.5773899085980214,1
363,-0.0564726839363061,-0.2695641013851982,-0.5780536577286062,1
364,-0.0514821657848714,-0.2692595598066765,-0.5786612792116074,1
365,-0.0464834853867506,-0.2689831978449326,-0.5792126767115975,1
366,-0.0414774352583793,-0.2687350593158097,-0.5797077628071882,1
367,-0.0364648090846272,-0.2685151835604633,-0.5801464590048898,1
368,-0.0314464015929651,-0.2683236054391238,-0.5805286957515566,1
369,-0.0264230084274624,-0.2681603553255693,-0.5808544124454136,1
370,-0.0213954260226438,-0.2680254591023103,-0.5811235574456651,1
371,-0.0163644514772174,-0.2679189381564862,-0.5813360880806822,1
372,-0.0113308824276977,-0.2678408093764743,-0.5814919706547673,1
373,-0.0062955169219463,-0.2677910851492121,-0.5815911804534977,1
374,-0.0012591532926441,-0.2677697733582337,-0.5816337017476427,1
375,0.0037774099692812,-0.2677768773824198,-0.5816195277956583,1
376,0.0088133743412507,-0.267812396095462,-0.5815486608447554,1
377,0.0138479413956358,-0.2678763238660412,-0.5814211121305441,1
378,0.0188803129263473,-0.2679686505587207,-0.5812369018752521,1
379,0.0239096910753845,-0.2680893615355532,-0.5809960592845179,1
380,0.0289352784593326,-0.2682384376584008,-0.5806986225427618,1
381,0.0339562782957854,-0.2684158552919705,-0.5803446388071308,1
382,0.0389718945296685,-0.2686215863075601,-0.5799341642000223,1
383,0.043981331959453,-0.2688555980875192,-0.5794672638001863,1
384,0.048983796363228,-0.2691178535304195,-0.5789440116324077,1
385,0.0539784946246221,-0.2694083110569377,-0.5783644906557697,1
386,0.0589646348585491,-0.2697269246164473,-0.5777287927505009,1
387,0.0639414265367552,-0.2700736436943201,-0.5770370187034088,1
388,0.0689080806131544,-0.2704484133199345,-0.5762892781918998,1
389,0.0738638096489296,-0.2708511740753915,-0.5754856897665906,1
390,0.0788078279373742,-0.2712818621049345,-0.5746263808325132,1
391,0.0837393516284638,-0.2717404091250739,-0.5737114876289143,1
392,0.0886575988531326,-0.2722267424354124,-0.5727411552076562,1
393,0.0935617898472328,-0.272740784930172,-0.5717155374102193,1
394,0.0984511470751636,-0.2732824551104185,-0.5706347968433109,1
395,0.1033248953531464,-0.2738516670969823,-0.5694991048530849,1
396,0.1081822619721245,-0.2744483306440748,-0.5683086414979761,1
397,0.1130224768202746,-0.2750723511535963,-0.5670635955201524,1
398,0.1178447725051024,-0.2757236296901337,-0.5657641643155906,1
399,0.1226483844751094,-0.2764020629966465,-0.5644105539027805,1
400,0.1274325511410103,-0.2771075435108376,-0.5630029788900615,1
401,0.132196513996477,-0.2778399593822071,-0.5615416624415972,1
402,0.1369395177383971,-0.278599194489785,-0.5600268362419949,1
403,0.1416608103866246,-0.2793851284605423,-0.5584587404595716,1
404,0.1463596434032009,-0.2801976366884751,-0.5568376237082774,1
405,0.1510352718110323,-0.2810365903543603,-0.5551637430082795,1
406,0.1556869543120041,-0.2819018564461799,-0.5534373637452112,1
407,0.1603139534045073,-0.2827932977802084,-0.5516587596280982,1
408,0.1649155355003674,-0.2837107730227632,-0.5498282126459619,1
409,0.1694909710411515,-0.2846541367126125,-0.5479460130231124,1
410,0.1740395346138348,-0.285623239284037,-0.5460124591731342,1
411,0.1785605050658132,-0.2866179270905432,-0.5440278576515744,1
412,0.1830531656192368,-0.2876380424292232,-0.5419925231073401,1
413,0.1875168039846521,-0.2886834235657576,-0.5399067782328121,1
414,0.191950712473933,-0.2897539047600578,-0.5377709537126831,1
415,0.1963541881124798,-0.2908493162925432,-0.5355853881715305,1
416,0.2007265327506731,-0.2919694844910497,-0.5333504281201278,1
417,0.2050670531745627,-0.2931142317583642,-0.5310664279005075,1
418,0.2093750612157717,-0.294283376600382,-0.5287337496297825,1
419,0.2136498738606035,-0.2954767336548817,-0.5263527631427333,1
420,0.2178908133583305,-0.2966941137209133,-0.5239238459331728,1
421,0.2220972073286468,-0.2979353237887959,-0.5214473830940964,1
422,0.2262683888682717,-0.2992001670707171,-0.5189237672566285,1
423,0.2304036966566849,-0.3004884430319341,-0.5163533985277703,1
